mean_fit_time	mean_score_time	mean_test_score	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
1.3083585898081462	0.012587467829386393	1.0	507	{u'estimator__n_estimators': 507}	1	1.0	1.0	1.0	0.020467196799360998	0.00019233207056492982	0.0
0.6917882760365804	0.007728417714436849	1.0	138	{u'estimator__n_estimators': 138}	1	1.0	1.0	1.0	0.01908133987064523	0.0002674915027034046	0.0
1.2500123182932537	0.012031952540079752	1.0	439	{u'estimator__n_estimators': 439}	1	1.0	1.0	1.0	0.03050441057670818	0.00015579717203863833	0.0
1.3799147605895996	0.012996594111124674	1.0	598	{u'estimator__n_estimators': 598}	1	1.0	1.0	1.0	0.02147294512990831	0.00026223025967151976	0.0
1.6240393320719402	0.014291763305664062	1.0	799	{u'estimator__n_estimators': 799}	1	1.0	1.0	1.0	0.008974303415385758	0.00026034486440914043	0.0
0.029076576232910156	0.0021314620971679688	0.958256599140577	2	{u'estimator__n_estimators': 2}	99	0.9572901325478645	0.9624309392265193	0.9550478997789241	0.0002579779367751188	5.329210812809214e-05	0.003090387046077059
1.6876869996388753	0.014738321304321289	1.0	946	{u'estimator__n_estimators': 946}	1	1.0	1.0	1.0	0.042063763582458974	0.0002239335636689269	0.0
1.3308326403299968	0.012900749842325846	1.0	551	{u'estimator__n_estimators': 551}	1	1.0	1.0	1.0	0.0059522553699550345	6.552892707683716e-05	0.0
1.4869413375854492	0.013529300689697266	1.0	656	{u'estimator__n_estimators': 656}	1	1.0	1.0	1.0	0.05626135617305178	0.0005102741350665567	0.0
1.6756904125213623	0.01796563466389974	1.0	786	{u'estimator__n_estimators': 786}	1	1.0	1.0	1.0	0.07356662277210817	0.0037484486367365304	0.0
1.1221086978912354	0.011869668960571289	1.0	232	{u'estimator__n_estimators': 232}	1	1.0	1.0	1.0	0.0120889505744175	0.00045711281488064785	0.0
1.4253050486246746	0.012996037801106771	1.0	640	{u'estimator__n_estimators': 640}	1	1.0	1.0	1.0	0.017764868525244597	0.00012360025287686986	0.0
0.9234654108683268	0.009955247243245443	1.0	198	{u'estimator__n_estimators': 198}	1	1.0	1.0	1.0	0.015832745757596887	0.0004943855663829109	0.0
1.164864222208659	0.012180010477701822	1.0	343	{u'estimator__n_estimators': 343}	1	1.0	1.0	1.0	0.02670005753635532	0.0009939931878678685	0.0
0.0695653756459554	0.0024799505869547525	0.9793738489871087	9	{u'estimator__n_estimators': 9}	97	0.979381443298969	0.9826887661141804	0.9760501105379513	0.0022165015419966477	2.9900600724962807e-05	0.002709975496111176
1.0879323482513428	0.01092529296875	1.0	235	{u'estimator__n_estimators': 235}	1	1.0	1.0	1.0	0.02758073584245274	0.0001409722641173695	0.0
0.859257698059082	0.009201288223266602	1.0	172	{u'estimator__n_estimators': 172}	1	1.0	1.0	1.0	0.0030916340562606556	0.0001766786237600273	0.0
1.2052723566691081	0.012183904647827148	1.0	303	{u'estimator__n_estimators': 303}	1	1.0	1.0	1.0	0.04516933522847517	0.0008754884104529478	0.0
1.060287634531657	0.01088714599609375	1.0	226	{u'estimator__n_estimators': 226}	1	1.0	1.0	1.0	0.013992950208529984	0.00029494032534575787	0.0
1.3829082647959392	0.015087048212687174	1.0	594	{u'estimator__n_estimators': 594}	1	1.0	1.0	1.0	0.028600200967940914	0.002024911111651239	0.0
0.6594000657399496	0.007145325342814128	1.0	124	{u'estimator__n_estimators': 124}	1	1.0	1.0	1.0	0.023686369980336505	0.00016812216272667468	0.0
1.5911758740743	0.014615376790364584	1.0	811	{u'estimator__n_estimators': 811}	1	1.0	1.0	1.0	0.053444485307689825	0.0007172634327775426	0.0
0.3653666178385417	0.0049830277760823565	1.0	63	{u'estimator__n_estimators': 63}	1	1.0	1.0	1.0	0.013779362318163195	0.0002461169893151431	0.0
1.6344830989837646	0.015596946080525717	1.0	779	{u'estimator__n_estimators': 779}	1	1.0	1.0	1.0	0.018630463333927403	0.0005105534938029626	0.0
1.8015086650848389	0.015441020329793295	1.0	996	{u'estimator__n_estimators': 996}	1	1.0	1.0	1.0	0.018119744618608397	0.0004245544451593462	0.0
1.723345200220744	0.015351454416910807	1.0	982	{u'estimator__n_estimators': 982}	1	1.0	1.0	1.0	0.03833518360841168	0.00027362652168025386	0.0
1.6160194079081218	0.014229933420817057	1.0	807	{u'estimator__n_estimators': 807}	1	1.0	1.0	1.0	0.06140437155239497	0.00015072559502696178	0.0
1.139706293741862	0.011883974075317383	1.0	258	{u'estimator__n_estimators': 258}	1	1.0	1.0	1.0	0.02157406130633341	0.0006077181860167496	0.0
1.1173992951711018	0.010892709096272787	1.0	234	{u'estimator__n_estimators': 234}	1	1.0	1.0	1.0	0.05384884416495825	0.0001173236378019297	0.0
0.02206134796142578	0.0019896825154622397	0.9373848987108656	1	{u'estimator__n_estimators': 1}	100	0.9267304860088366	0.9303867403314917	0.9550478997789241	0.00037191561104069656	4.917296094155136e-05	0.01257509758709732
1.7209914525349934	0.0152738889058431	1.0	955	{u'estimator__n_estimators': 955}	1	1.0	1.0	1.0	0.06390925719341893	0.0006131943649233639	0.0
0.05346345901489258	0.0023332436879475913	0.9669736034376918	7	{u'estimator__n_estimators': 7}	98	0.979381443298969	0.9624309392265193	0.9591009579955785	0.00034049684635513444	0.00012827869846480084	0.008880741548895277
1.812997579574585	0.016976356506347656	1.0	972	{u'estimator__n_estimators': 972}	1	1.0	1.0	1.0	0.008327768763430027	0.00053984652987967	0.0
1.5806206067403157	0.016812960306803387	1.0	712	{u'estimator__n_estimators': 712}	1	1.0	1.0	1.0	0.02341290832637096	0.002855869740763468	0.0
1.7677475611368816	0.01576836903889974	1.0	958	{u'estimator__n_estimators': 958}	1	1.0	1.0	1.0	0.021237729499761254	0.0007225692245936138	0.0
1.7649309635162354	0.01485133171081543	1.0	949	{u'estimator__n_estimators': 949}	1	1.0	1.0	1.0	0.030641781278102673	7.898314912877453e-05	0.0
1.711831013361613	0.015184243520100912	1.0	962	{u'estimator__n_estimators': 962}	1	1.0	1.0	1.0	0.041806248249792934	0.00016057266609648168	0.0
0.9088570276896158	0.009574333826700846	1.0	186	{u'estimator__n_estimators': 186}	1	1.0	1.0	1.0	0.025001403574445448	1.3038878397977635e-05	0.0
1.5282456080118816	0.014212369918823242	1.0	727	{u'estimator__n_estimators': 727}	1	1.0	1.0	1.0	0.05268235923260621	0.00046138720060961286	0.0
1.1467772324879963	0.011691093444824219	1.0	314	{u'estimator__n_estimators': 314}	1	1.0	1.0	1.0	0.009253619704824013	0.00019835632947214044	0.0
1.5259623527526855	0.014348268508911133	1.0	724	{u'estimator__n_estimators': 724}	1	1.0	1.0	1.0	0.044246453259766234	0.000509695987124345	0.0
1.0013229846954346	0.010472297668457031	1.0	220	{u'estimator__n_estimators': 220}	1	1.0	1.0	1.0	0.013718172625815038	0.0001436946224724957	0.0
1.088020881017049	0.01118612289428711	1.0	227	{u'estimator__n_estimators': 227}	1	1.0	1.0	1.0	0.02600901526609037	0.0006780788978067069	0.0
1.4396342436472576	0.016680320103963215	1.0	654	{u'estimator__n_estimators': 654}	1	1.0	1.0	1.0	0.04018797602915913	0.004145465893209109	0.0
1.1044662793477376	0.011568705240885416	1.0	267	{u'estimator__n_estimators': 267}	1	1.0	1.0	1.0	0.014386609640053342	0.0005282134907932676	0.0
1.5479772885640461	0.014468669891357422	1.0	723	{u'estimator__n_estimators': 723}	1	1.0	1.0	1.0	0.02653910051577902	0.0002493143283064169	0.0
1.4532896677652996	0.013676643371582031	1.0	620	{u'estimator__n_estimators': 620}	1	1.0	1.0	1.0	0.05386220937453411	0.00044545324076447157	0.0
1.2611773014068604	0.0125734011332194	1.0	407	{u'estimator__n_estimators': 407}	1	1.0	1.0	1.0	0.030651260260709755	0.00035091815126728107	0.0
0.3268577257792155	0.004644314448038737	1.0	61	{u'estimator__n_estimators': 61}	1	1.0	1.0	1.0	0.0023540222424702404	0.00021409230241234862	0.0
1.4259390036265056	0.015233675638834635	1.0	649	{u'estimator__n_estimators': 649}	1	1.0	1.0	1.0	0.02405063454341976	0.002785876104892678	0.0
1.3570009072621663	0.012848774592081705	1.0	549	{u'estimator__n_estimators': 549}	1	1.0	1.0	1.0	0.03647725105794684	0.0004254365751730179	0.0
1.6533149878184001	0.015305439631144205	1.0	947	{u'estimator__n_estimators': 947}	1	1.0	1.0	1.0	0.045129292759894545	0.0005893699666738143	0.0
1.6878852844238281	0.01650524139404297	1.0	927	{u'estimator__n_estimators': 927}	1	1.0	1.0	1.0	0.029033338536124415	0.0016253640787961124	0.0
1.390623648961385	0.013266324996948242	1.0	573	{u'estimator__n_estimators': 573}	1	1.0	1.0	1.0	0.012554721487418777	0.0003524520170845297	0.0
0.9865349928538004	0.010194698969523111	1.0	206	{u'estimator__n_estimators': 206}	1	1.0	1.0	1.0	0.03787821920749027	0.0001672922007444663	0.0
0.25751256942749023	0.004597663879394531	0.9993861264579497	45	{u'estimator__n_estimators': 45}	93	0.9988954344624448	0.9992633517495396	1.0	0.016727054754495884	0.0008163218415039662	0.00045921776757019354
0.28770875930786133	0.004172563552856445	0.9997544505831799	51	{u'estimator__n_estimators': 51}	92	1.0	0.9992633517495396	1.0	0.01829075455848394	0.00011542480115369934	0.0003472593154998278
1.4802019596099854	0.013619025548299154	1.0	693	{u'estimator__n_estimators': 693}	1	1.0	1.0	1.0	0.054372810986801336	0.0003247239652249806	0.0
1.4225009282430012	0.01401503880818685	1.0	582	{u'estimator__n_estimators': 582}	1	1.0	1.0	1.0	0.015080556432772169	0.0002108950660109709	0.0
1.6957056522369385	0.016060272852579754	1.0	887	{u'estimator__n_estimators': 887}	1	1.0	1.0	1.0	0.02647886460061037	0.00021559511866106642	0.0
1.2779663403828938	0.012744983037312826	1.0	413	{u'estimator__n_estimators': 413}	1	1.0	1.0	1.0	0.012039160941110275	0.0005331985602542911	0.0
0.26474571228027344	0.004140297571818034	0.9993861264579497	41	{u'estimator__n_estimators': 41}	93	0.9988954344624448	0.9992633517495396	1.0	0.015528759635681491	0.0002017462959837495	0.00045921776757019354
1.6603047053019206	0.014889955520629883	1.0	838	{u'estimator__n_estimators': 838}	1	1.0	1.0	1.0	0.009199759133433768	0.0005453233174313261	0.0
0.8221063613891602	0.009087324142456055	1.0	170	{u'estimator__n_estimators': 170}	1	1.0	1.0	1.0	0.025250382081375564	0.00019483101811710018	0.0
1.1007649898529053	0.013777732849121094	1.0	242	{u'estimator__n_estimators': 242}	1	1.0	1.0	1.0	0.031057223140768513	0.0019242957547883966	0.0
1.0992829004923503	0.011205037434895834	1.0	268	{u'estimator__n_estimators': 268}	1	1.0	1.0	1.0	0.019428518997971288	9.641279707650808e-05	0.0
0.15686933199564615	0.0034863948822021484	0.9925107427869859	26	{u'estimator__n_estimators': 26}	95	0.9915316642120766	0.994475138121547	0.9915254237288136	0.005713694814174365	0.00048219594236995636	0.0013890395983653595
1.630784273147583	0.015132983525594076	1.0	875	{u'estimator__n_estimators': 875}	1	1.0	1.0	1.0	0.013355218005233187	0.0007928004956148673	0.0
1.6966993014017742	0.014687697092692057	1.0	935	{u'estimator__n_estimators': 935}	1	1.0	1.0	1.0	0.0452670180710569	0.00012921412071961342	0.0
0.4777389367421468	0.006210645039876302	1.0	86	{u'estimator__n_estimators': 86}	1	1.0	1.0	1.0	0.009027907873223067	0.0004723676919009654	0.0
1.703527609507243	0.015745083491007488	1.0	963	{u'estimator__n_estimators': 963}	1	1.0	1.0	1.0	0.013132141493038466	0.0006341798063042298	0.0
1.0913636684417725	0.011334975560506185	1.0	251	{u'estimator__n_estimators': 251}	1	1.0	1.0	1.0	0.014252922070474698	2.6455749857029195e-05	0.0
0.6423153082529703	0.0075550079345703125	1.0	132	{u'estimator__n_estimators': 132}	1	1.0	1.0	1.0	0.002693503036347084	0.00014771026757873557	0.0
1.542702356974284	0.014470656712849935	1.0	688	{u'estimator__n_estimators': 688}	1	1.0	1.0	1.0	0.01681245687185558	0.0006177990604649236	0.0
1.4659740130106609	0.014397939046223959	1.0	632	{u'estimator__n_estimators': 632}	1	1.0	1.0	1.0	0.01881071754031113	0.0005143304687334862	0.0
1.656037966410319	0.015096743901570639	1.0	880	{u'estimator__n_estimators': 880}	1	1.0	1.0	1.0	0.04744308840393258	0.0007735983605204616	0.0
1.3320035139719646	0.013090928395589193	1.0	586	{u'estimator__n_estimators': 586}	1	1.0	1.0	1.0	0.0036716687076528754	0.00021362635821848983	0.0
1.3911059697469075	0.013203064600626627	1.0	608	{u'estimator__n_estimators': 608}	1	1.0	1.0	1.0	0.05008054609726174	0.00010861082126710964	0.0
1.4655104478200276	0.013646523157755533	1.0	701	{u'estimator__n_estimators': 701}	1	1.0	1.0	1.0	0.03661264986465693	0.00010878269885562626	0.0
1.607477347056071	0.014962275822957357	1.0	809	{u'estimator__n_estimators': 809}	1	1.0	1.0	1.0	0.037065946570695466	0.000699538809799354	0.0
1.3369609514872234	0.013469696044921875	1.0	495	{u'estimator__n_estimators': 495}	1	1.0	1.0	1.0	0.024476225953734634	0.0007793259202639732	0.0
1.3514963785807292	0.012703259785970053	1.0	478	{u'estimator__n_estimators': 478}	1	1.0	1.0	1.0	0.021736871712566296	0.0002086478466760355	0.0
1.3036447366078694	0.012909650802612305	1.0	560	{u'estimator__n_estimators': 560}	1	1.0	1.0	1.0	0.008332189757880627	0.00020878181246180086	0.0
1.5542993545532227	0.015001932779947916	1.0	692	{u'estimator__n_estimators': 692}	1	1.0	1.0	1.0	0.013996092703939988	0.00045232775228816073	0.0
0.5286657015482584	0.006282965342203776	1.0	101	{u'estimator__n_estimators': 101}	1	1.0	1.0	1.0	0.021980843607174713	0.0001369591556536527	0.0
1.4017717043558757	0.01381667455037435	1.0	538	{u'estimator__n_estimators': 538}	1	1.0	1.0	1.0	0.0129653378560767	0.0005928373201255097	0.0
1.0971306165059407	0.013646284739176432	1.0	254	{u'estimator__n_estimators': 254}	1	1.0	1.0	1.0	0.023294707609128204	0.003055920210615247	0.0
1.6021479765574138	0.016446272532145183	1.0	805	{u'estimator__n_estimators': 805}	1	1.0	1.0	1.0	0.034763857060684696	0.002236483608566645	0.0
0.7372566858927408	0.009315013885498047	1.0	138	{u'estimator__n_estimators': 138}	1	1.0	1.0	1.0	0.026081329636688577	0.001928318885119535	0.0
1.2462889353434246	0.013111114501953125	1.0	356	{u'estimator__n_estimators': 356}	1	1.0	1.0	1.0	0.0066747878772736545	0.00043028646593835153	0.0
1.267123540242513	0.01236708958943685	1.0	399	{u'estimator__n_estimators': 399}	1	1.0	1.0	1.0	0.014458308800278279	2.011997925905886e-05	0.0
1.2165817419687908	0.01244656244913737	1.0	358	{u'estimator__n_estimators': 358}	1	1.0	1.0	1.0	0.03880035040502176	0.0005982175809147123	0.0
1.139095385869344	0.011996984481811523	1.0	249	{u'estimator__n_estimators': 249}	1	1.0	1.0	1.0	0.021273084256356767	0.00045582893088438295	0.0
1.5878770351409912	0.014734347661336264	1.0	806	{u'estimator__n_estimators': 806}	1	1.0	1.0	1.0	0.026098192130837354	0.0002914052707587481	0.0
1.151431401570638	0.012723604838053385	1.0	250	{u'estimator__n_estimators': 250}	1	1.0	1.0	1.0	0.0064640540149809396	0.00043734799240431	0.0
1.2777100404103596	0.012549320856730143	1.0	416	{u'estimator__n_estimators': 416}	1	1.0	1.0	1.0	0.021563727321211097	0.00013352325009001177	0.0
1.3298667271931965	0.013446728388468424	1.0	537	{u'estimator__n_estimators': 537}	1	1.0	1.0	1.0	0.022588083558696445	0.0005788928243892885	0.0
1.6071179707845051	0.014930327733357748	1.0	830	{u'estimator__n_estimators': 830}	1	1.0	1.0	1.0	0.015639578972814996	0.0005872150489916155	0.0
1.2798250516255696	0.01312096913655599	1.0	413	{u'estimator__n_estimators': 413}	1	1.0	1.0	1.0	0.027599045963209577	0.0001634902952197784	0.0
0.09591960906982422	0.002836942672729492	0.9823204419889503	14	{u'estimator__n_estimators': 14}	96	0.9823269513991163	0.9856353591160221	0.9789977892409727	0.00018055712525586793	0.0001267195682459499	0.0027095308895847985
