mean_fit_time	mean_score_time	mean_test_score	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
1.244463284810384	0.010094483693440756	0.9934292866082604	507	{u'estimator__n_estimators': 507}	51	0.9915572232645403	0.9953051643192489	0.9934272300469483	0.08646508839475109	0.0002714939219575749	0.0015302107337798795
0.38391931851704914	0.004118045171101888	0.9821652065081352	138	{u'estimator__n_estimators': 138}	84	0.9887429643527205	0.9859154929577465	0.971830985915493	0.008626771120360444	0.00012462403656256108	0.007396326145921624
1.1004446347554524	0.00934274991353353	0.9934292866082604	439	{u'estimator__n_estimators': 439}	51	0.9924953095684803	0.9943661971830986	0.9934272300469483	0.019963255834225032	0.00031682353653933535	0.0007638477130024462
1.5753620465596516	0.013158241907755533	0.9946808510638298	598	{u'estimator__n_estimators': 598}	3	0.9943714821763602	0.996244131455399	0.9934272300469483	0.016980722350816164	0.0001451343712431932	0.0011704591480455524
2.2007219791412354	0.017158985137939453	0.9940550688360451	799	{u'estimator__n_estimators': 799}	29	0.9934333958724203	0.9943661971830986	0.9943661971830986	0.2260883482085922	0.0029302202715499963	0.00043979549972736467
0.011799971262613932	0.0011106332143147786	0.9042553191489362	2	{u'estimator__n_estimators': 2}	97	0.9118198874296435	0.9032863849765258	0.8976525821596244	4.360055207249758e-05	0.00012593682704549838	0.0058246469650482125
2.6284183661142984	0.020870685577392578	0.9946808510638298	946	{u'estimator__n_estimators': 946}	3	0.9943714821763602	0.9953051643192489	0.9943661971830986	0.23332356664229048	0.0029860675967031845	0.00044135781933716904
1.4001733462015789	0.012812296549479166	0.9937421777221527	551	{u'estimator__n_estimators': 551}	43	0.9924953095684803	0.9953051643192489	0.9934272300469483	0.03226607022778159	0.0005913974122826456	0.0011686141105608987
1.7204439640045166	0.014251391092936197	0.9943679599499374	656	{u'estimator__n_estimators': 656}	18	0.9943714821763602	0.9953051643192489	0.9934272300469483	0.13731029668222475	0.0024990885214153896	0.0007665475556941814
1.9915650685628254	0.015930573145548504	0.9940550688360451	786	{u'estimator__n_estimators': 786}	29	0.9934333958724203	0.9943661971830986	0.9943661971830986	0.0925854353646345	0.00013373579863988576	0.00043979549972736467
0.6356166203816732	0.005974372227986653	0.9884230287859824	232	{u'estimator__n_estimators': 232}	69	0.9896810506566605	0.9877934272300469	0.9877934272300469	0.014419316931204736	0.00011934182958191763	0.0008899733294766794
1.6332879861195881	0.013919989267985025	0.9946808510638298	640	{u'estimator__n_estimators': 640}	3	0.9943714821763602	0.996244131455399	0.9934272300469483	0.04767374526143891	0.0008643634311571616	0.0011704591480455524
0.5619048277537028	0.006110270818074544	0.9865456821026283	198	{u'estimator__n_estimators': 198}	80	0.9896810506566605	0.9877934272300469	0.9821596244131455	0.053994469492171404	0.0006098360543662112	0.0031950248475404153
0.9036906560262045	0.008035977681477865	0.9931163954943679	343	{u'estimator__n_estimators': 343}	60	0.9924953095684803	0.9934272300469483	0.9934272300469483	0.03372183429143109	0.00017363468571512995	0.00043938020652648456
0.03108533223470052	0.0014503796895345051	0.9042553191489362	9	{u'estimator__n_estimators': 9}	97	0.9118198874296435	0.9032863849765258	0.8976525821596244	0.0006117359660028359	3.723420097535855e-05	0.0058246469650482125
0.6827534039815267	0.006217002868652344	0.9884230287859824	235	{u'estimator__n_estimators': 235}	69	0.9887429643527205	0.9877934272300469	0.9887323943661972	0.04852348563819352	0.0006197305931078388	0.00044511198114661614
0.4638279279073079	0.004633665084838867	0.986232790988736	172	{u'estimator__n_estimators': 172}	82	0.9896810506566605	0.9868544600938968	0.9821596244131455	0.029338522250269956	0.00020731076981319956	0.0031021380812018464
0.8583629131317139	0.008402347564697266	0.990613266583229	303	{u'estimator__n_estimators': 303}	64	0.9915572232645403	0.9906103286384976	0.9896713615023475	0.0657814338471335	0.0014395758162416765	0.0007699627783068693
0.6065792242685953	0.00641632080078125	0.9884230287859824	226	{u'estimator__n_estimators': 226}	69	0.9896810506566605	0.9877934272300469	0.9877934272300469	0.009183824083473431	0.0001532187682008981	0.0008899733294766794
1.7623689969380696	0.014035383860270182	0.9946808510638298	594	{u'estimator__n_estimators': 594}	3	0.9943714821763602	0.996244131455399	0.9934272300469483	0.12681858143149055	0.0011651670747708912	0.0011704591480455524
0.4064176877339681	0.004455963770548503	0.9815394242803505	124	{u'estimator__n_estimators': 124}	87	0.9878048780487805	0.9859154929577465	0.9708920187793427	0.041377914080196726	0.00034302583485390725	0.007566510293986752
2.1888163089752197	0.02017633120218913	0.9940550688360451	811	{u'estimator__n_estimators': 811}	29	0.9934333958724203	0.9943661971830986	0.9943661971830986	0.09643403416598051	0.004260464436760312	0.00043979549972736467
