mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__max_depth	param_estimator__max_features	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.022541602452596027	0.0015410582224527996	0.9042553191489362	0.1	1		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': None}	253	0.9118198874296435	0.9032863849765258	0.8976525821596244	0.002873629309729993	0.00011361144942052387	0.0058246469650482125
0.06540902455647786	0.0018935998280843098	0.938360450563204	0.1	1		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': None}	209	0.9390243902439024	0.9436619718309859	0.9323943661971831	0.0001380472168290428	2.738137014527107e-05	0.004623182558756148
0.11729796727498372	0.0022144317626953125	0.938360450563204	0.1	1		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': None}	209	0.9390243902439024	0.9436619718309859	0.9323943661971831	0.0036976544189484526	0.00010428317089324239	0.004623182558756148
0.19466423988342285	0.0024134318033854165	0.9399249061326659	0.1	1		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': None}	202	0.9399624765478424	0.9464788732394366	0.9333333333333333	0.0036219842640027567	0.00022587266100246932	0.00536587036726582
0.5055332978566488	0.005185047785441081	0.9493116395494368	0.1	1		500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': None}	122	0.9587242026266416	0.9539906103286385	0.9352112676056338	0.00670192869401154	0.00020858245151856192	0.010153751080088811
0.01537624994913737	0.0013680458068847656	0.8701501877346683	0.1	1	log2	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'log2'}	307	0.7851782363977486	0.895774647887324	0.9295774647887324	0.00012261954031843973	6.158772323884036e-05	0.061675642324329275
0.043120225270589195	0.001666704813639323	0.9233416770963705	0.1	1	log2	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'log2'}	236	0.9315196998123827	0.9323943661971831	0.9061032863849765	0.00048049344868177047	4.147859017281864e-05	0.012191753783978642
0.08182732264200847	0.0026140213012695312	0.9311639549436797	0.1	1	log2	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'log2'}	226	0.9343339587242027	0.9427230046948357	0.9164319248826291	0.004612013928845086	0.0005806773453667132	0.01096342160364121
0.15377370516459146	0.0031309922536214194	0.9439924906132666	0.1	1	log2	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'log2'}	139	0.9437148217636022	0.952112676056338	0.936150234741784	0.004676362262918949	0.0001409913935644078	0.0065185801798175146
0.35612670580546063	0.005536635716756185	0.9515018773466833	0.1	1	log2	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'log2'}	113	0.9606003752345216	0.9549295774647887	0.9389671361502347	0.0011378355827323173	0.00037571633060764364	0.009158793500040023
0.017188628514607746	0.001367012659708659	0.8006883604505632	0.1	1	sqrt	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'sqrt'}	326	0.8705440900562852	0.7990610328638498	0.7323943661971831	0.0001752027093263207	4.890016140343692e-05	0.05641552486340425
0.04644854863484701	0.0018360614776611328	0.9270963704630788	0.1	1	sqrt	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'sqrt'}	231	0.9305816135084428	0.927699530516432	0.9230046948356807	0.0007178334393805042	7.2319341660152e-05	0.0031227541106804983
0.0827194054921468	0.0022109349568684897	0.9389862327909887	0.1	1	sqrt	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'sqrt'}	206	0.9390243902439024	0.9474178403755869	0.9305164319248826	0.001065808462175515	3.027717787431355e-05	0.006898944363276632
0.16440765062967935	0.0031020641326904297	0.9427409261576971	0.1	1	sqrt	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'sqrt'}	148	0.9427767354596623	0.9502347417840376	0.9352112676056338	0.012979838358552643	4.553274720795972e-05	0.0061324003715337175
0.3585046927134196	0.005217313766479492	0.951188986232791	0.1	1	sqrt	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'sqrt'}	115	0.9587242026266416	0.955868544600939	0.9389671361502347	0.013070045010175666	0.00014809165535847752	0.008718434764063008
0.01893162727355957	0.0012249946594238281	0.9042553191489362	0.1	1	auto	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'auto'}	253	0.9118198874296435	0.9032863849765258	0.8976525821596244	0.0001728704049594808	5.5551358387784893e-05	0.0058246469650482125
0.05999135971069336	0.001459042231241862	0.938360450563204	0.1	1	auto	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'auto'}	209	0.9390243902439024	0.9436619718309859	0.9323943661971831	0.0010073333848232985	6.207201747552252e-05	0.004623182558756148
0.11691896120707194	0.002141237258911133	0.938360450563204	0.1	1	auto	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'auto'}	209	0.9390243902439024	0.9436619718309859	0.9323943661971831	0.0013550481064380849	0.00012149666691019878	0.004623182558756148
0.21814759572347006	0.0028780301411946616	0.9399249061326659	0.1	1	auto	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'auto'}	202	0.9399624765478424	0.9464788732394366	0.9333333333333333	0.003366087609062126	0.00021669563149895684	0.00536587036726582
0.4972843329111735	0.004703998565673828	0.9493116395494368	0.1	1	auto	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'auto'}	122	0.9587242026266416	0.9539906103286385	0.9352112676056338	0.013176531935309401	0.0004143246180454383	0.010153751080088811
0.03426202138264974	0.0018183390299479167	0.9042553191489362	0.1	2		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 10, u'estimator__max_features': None}	253	0.9118198874296435	0.9032863849765258	0.8976525821596244	0.0034754390375365063	0.00011857377300283675	0.0058246469650482125
0.11866569519042969	0.0024829705556233725	0.9411764705882353	0.1	2		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 50, u'estimator__max_features': None}	153	0.9409005628517824	0.9474178403755869	0.9352112676056338	0.0006598065501052592	3.3998039810943925e-05	0.004986354505967609
0.20357497533162436	0.0028951168060302734	0.9571339173967459	0.1	2		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 100, u'estimator__max_features': None}	94	0.9699812382739212	0.9615023474178404	0.939906103286385	0.007398576505528637	0.000155608630478805	0.012661475229368953
0.42364708582560223	0.0051966508229573565	0.9727784730913642	0.1	2		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 200, u'estimator__max_features': None}	72	0.9765478424015009	0.9774647887323944	0.964319248826291	0.03182453978771551	0.0005327039523929977	0.005991877949046486
