mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__max_depth	param_estimator__max_features	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.039822657903035484	0.0023273626963297525	0.9276856967464703	0.1	1		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': None}	301	0.8998527245949927	0.928913443830571	0.9543109801031687	0.002076820859401329	6.043502107007693e-05	0.02224943175067014
0.11127408345540364	0.0028355916341145835	0.9737262124002456	0.1	1		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': None}	241	0.9731222385861561	0.9830570902394107	0.9649963154016212	0.0011940431589252303	4.8535344860090255e-05	0.007384967415763589
0.22262930870056152	0.003989378611246745	0.9808471454880294	0.1	1		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': None}	208	0.9834315169366715	0.9871086556169429	0.971997052321297	0.009492605974710536	0.00016343349650817945	0.006433849166533569
0.41991202036539715	0.005981604258219401	0.9882136279926336	0.1	1		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': None}	177	0.9852724594992637	0.9896869244935543	0.9896831245394252	0.028977171742178245	0.0008404980809251618	0.0020802952993987265
0.9735830624898275	0.009871721267700195	0.9986494782074893	0.1	1		500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': None}	94	0.9988954344624448	0.998158379373849	0.998894620486367	0.03387357526310133	0.0005631470390828296	0.00034725947449649417
0.031679630279541016	0.0026674270629882812	0.885328422344997	0.1	1	log2	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'log2'}	363	0.8578792341678939	0.8924493554327808	0.9056742815033162	0.0033292282811283156	0.0007339421558811013	0.020151465223874322
0.08274531364440918	0.00301973025004069	0.9311233885819521	0.1	1	log2	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'log2'}	292	0.9204712812960235	0.9248618784530387	0.9480471628592484	0.00048589499744229044	6.749122360166745e-05	0.012097166804053802
0.14565141995747885	0.003866990407307943	0.9701657458563536	0.1	1	log2	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'log2'}	247	0.96759941089838	0.9723756906077348	0.9705232129697863	0.0019577694582594064	0.000190760127354701	0.0019663919923514437
0.2639593283335368	0.00534971555074056	0.9809699201964396	0.1	1	log2	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'log2'}	207	0.9786450662739322	0.9804788213627993	0.9837877671333825	0.005239497548189954	0.00010862756774927406	0.0021280234465765675
0.662217934926351	0.010618448257446289	0.9931246163290363	0.1	1	log2	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'log2'}	119	0.991899852724595	0.994475138121547	0.9929992630803243	0.030216443789104475	0.00031614777066159966	0.0010551801033037006
0.028859059015909832	0.0021053155263264975	0.9050951503990178	0.1	1	sqrt	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'sqrt'}	337	0.9009572901325479	0.9244935543278084	0.8898305084745762	0.00090403287442514	8.309958262918464e-05	0.014449333769081904
0.08242432276407878	0.0032644271850585938	0.9497851442602824	0.1	1	sqrt	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'sqrt'}	279	0.9672312223858616	0.934438305709024	0.9476787030213707	0.0006725507190040108	6.629094146943397e-05	0.013471434730507817
0.1567856470743815	0.0038719971974690757	0.9683241252302026	0.1	1	sqrt	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'sqrt'}	251	0.9661266568483063	0.9731123388581953	0.9657332350773765	0.01332577485100889	5.767474158388247e-05	0.003389585764040792
0.2635200023651123	0.005482673645019531	0.9808471454880294	0.1	1	sqrt	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'sqrt'}	208	0.9801178203240059	0.9804788213627993	0.9819454679439941	0.008675524280696482	0.00018274914987190258	0.000790283003462984
0.6589530309041342	0.011946996053059896	0.9934929404542664	0.1	1	sqrt	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'sqrt'}	107	0.991899852724595	0.9955801104972376	0.9929992630803243	0.008263246221233542	0.00013796099314497694	0.0015425919384344346
