mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__max_depth	param_estimator__max_features	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.018967707951863606	0.0010840098063151042	0.7065136935603257	0.1	1		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': None}	239	0.7064372918978913	0.7064372918978913	0.7066666666666667	0.001079435306518226	7.778107479868884e-05	0.00010810827735288303
0.06959422429402669	0.0019026597340901692	0.7790525536639527	0.1	1		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': None}	188	0.7819089900110988	0.7741398446170921	0.7811111111111111	0.0002444660863956828	6.825529689969095e-05	0.0034900053834470285
0.1450072924296061	0.0028873284657796225	0.7938564026646928	0.1	1		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': None}	173	0.7980022197558269	0.7852386237513873	0.7983333333333333	0.01019038901268805	0.00024200682409523973	0.006096879860554459
0.2654736836751302	0.003961006800333659	0.8075499629903775	0.1	1		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': None}	159	0.8102108768035516	0.802441731409545	0.81	0.014940481708956807	0.00019720395470142093	0.0036140931627907853
0.6050850550333658	0.007503588994344075	0.8190229459659512	0.1	1		500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': None}	139	0.8224195338512763	0.8196448390677026	0.815	0.0030971314694065613	0.0001439723623154446	0.003060505843701278
0.014983574549357096	0.0010000069936116536	0.7192820133234641	0.1	1	log2	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'log2'}	238	0.7064372918978913	0.7447280799112098	0.7066666666666667	0.00026417555589108513	8.24175321353844e-05	0.017998324406724178
0.05496573448181152	0.0017199516296386719	0.7773871206513694	0.1	1	log2	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'log2'}	190	0.7830188679245284	0.7680355160932297	0.7811111111111111	0.0005858424314162498	2.1498253206968772e-05	0.006660105831661131
0.10217682520548503	0.0022999445597330728	0.7938564026646928	0.1	1	log2	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'log2'}	173	0.8002219755826859	0.7835738068812431	0.7977777777777778	0.0004928792840231041	4.168455660802976e-05	0.007341031325029012
0.2016913890838623	0.003688335418701172	0.8112509252405625	0.1	1	log2	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'log2'}	152	0.8190899001109878	0.8007769145394007	0.8138888888888889	0.0006179368958542539	0.00012213098860798614	0.007706522607822404
0.5072786808013916	0.00763400395711263	0.8223538119911177	0.1	1	log2	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'log2'}	135	0.8218645948945617	0.8251942286348501	0.82	0.0099701102792838	0.00018008651716276726	0.0021483873395618668
