mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__max_depth	param_estimator__max_features	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.013892014821370443	0.0006383260091145834	0.94	0.1	1		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': None}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0005474623023052334	5.205041561795752e-05	0.017932334690468538
0.06173896789550781	0.0006515979766845703	0.94	0.1	1		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': None}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0015041569605119026	2.9938387207684065e-05	0.017932334690468538
0.1204679807027181	0.0006847381591796875	0.94	0.1	1		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': None}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0016546473988655532	2.2498259869358973e-05	0.017932334690468538
0.2341930866241455	0.0008062521616617838	0.9333333333333333	0.1	1		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': None}	265	0.9607843137254902	0.9215686274509803	0.9166666666666666	0.003209727250203715	1.4614797444275463e-05	0.01980295085953352
0.5747069517771403	0.0013710657755533855	0.92	0.1	1		500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': None}	490	0.9215686274509803	0.9215686274509803	0.9166666666666666	0.029774741852532066	0.00024952728975564026	0.00228664780190011
0.013353347778320312	0.0005068778991699219	0.9333333333333333	0.1	1	log2	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'log2'}	265	0.9607843137254902	0.9215686274509803	0.9166666666666666	0.00017870433415505938	7.786718186642895e-07	0.01980295085953352
0.061744372049967446	0.0005932648976643881	0.94	0.1	1	log2	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'log2'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.00027736544945826944	1.0846225762916641e-05	0.017932334690468538
0.12002038955688477	0.0006846586863199869	0.9266666666666666	0.1	1	log2	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'log2'}	420	0.9607843137254902	0.9019607843137255	0.9166666666666666	0.001311377624306855	1.3030156415093587e-05	0.02520504151250419
0.238508939743042	0.0009176731109619141	0.9333333333333333	0.1	1	log2	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'log2'}	265	0.9607843137254902	0.9215686274509803	0.9166666666666666	0.006015290755980407	0.00016112380965175346	0.01980295085953352
0.5667293071746826	0.001329978307088216	0.92	0.1	1	log2	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'log2'}	490	0.9215686274509803	0.9215686274509803	0.9166666666666666	0.021485519610814394	0.000196526371353465	0.00228664780190011
0.012992064158121744	0.0005129973093668619	0.9333333333333333	0.1	1	sqrt	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'sqrt'}	265	0.9607843137254902	0.9019607843137255	0.9375	0.0001302650598642031	3.15111642522369e-05	0.024421409229570885
0.06211662292480469	0.0005891323089599609	0.94	0.1	1	sqrt	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'sqrt'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0017060891792673395	1.0083349073383238e-05	0.017932334690468538
0.12378867467244466	0.0006849765777587891	0.9266666666666666	0.1	1	sqrt	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'sqrt'}	420	0.9607843137254902	0.9019607843137255	0.9166666666666666	0.001058450437892083	1.9724965254619435e-05	0.02520504151250419
0.23105676968892416	0.0007922649383544922	0.9333333333333333	0.1	1	sqrt	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'sqrt'}	265	0.9607843137254902	0.9215686274509803	0.9166666666666666	0.0006703366733675631	6.0691461855687405e-06	0.01980295085953352
0.5753063360850016	0.0013992786407470703	0.92	0.1	1	sqrt	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'sqrt'}	490	0.9215686274509803	0.9215686274509803	0.9166666666666666	0.021265515330464686	3.8865884948205056e-05	0.00228664780190011
0.013345638910929361	0.0005271434783935547	0.94	0.1	1	auto	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 10, u'estimator__max_features': 'auto'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.00015465512427331954	2.7029419431642966e-05	0.017932334690468538
0.059673706690470375	0.000575860341389974	0.94	0.1	1	auto	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 50, u'estimator__max_features': 'auto'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.000748905315411324	8.530662812038242e-06	0.017932334690468538
0.1184224287668864	0.000671227773030599	0.94	0.1	1	auto	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 100, u'estimator__max_features': 'auto'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0011058994041768994	2.871093862237391e-05	0.017932334690468538
0.22855766614278158	0.0008610884348551432	0.94	0.1	1	auto	200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 200, u'estimator__max_features': 'auto'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0003039125492238167	0.00011109219945074341	0.017932334690468538
0.5563762187957764	0.001241445541381836	0.92	0.1	1	auto	500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 1, u'estimator__n_estimators': 500, u'estimator__max_features': 'auto'}	490	0.9215686274509803	0.9215686274509803	0.9166666666666666	0.018117392218412097	9.102865894755496e-05	0.00228664780190011
0.014438947041829428	0.0005196730295817057	0.94	0.1	2		10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 10, u'estimator__max_features': None}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	9.90277116330937e-05	1.33632615150248e-05	0.017932334690468538
0.06909529368082683	0.0006513595581054688	0.94	0.1	2		50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 50, u'estimator__max_features': None}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0004738928306753502	2.48390512764721e-05	0.017932334690468538
0.13475569089253744	0.0007416407267252604	0.9466666666666667	0.1	2		100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 100, u'estimator__max_features': None}	14	0.9607843137254902	0.9607843137254902	0.9166666666666666	0.006453387640476702	6.62607320955779e-05	0.02057983021710109
0.24817164738972983	0.0008753140767415365	0.94	0.1	2		200	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 200, u'estimator__max_features': None}	27	0.9411764705882353	0.9607843137254902	0.9166666666666666	0.014850010705013848	3.32832867762528e-05	0.017932334690468538
0.5536549091339111	0.0015913645426432292	0.94	0.1	2		500	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 500, u'estimator__max_features': None}	27	0.9411764705882353	0.9607843137254902	0.9166666666666666	0.035967612915973994	0.0001812830455483456	0.017932334690468538
0.015470345815022787	0.0005543231964111328	0.9333333333333333	0.1	2	log2	10	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 10, u'estimator__max_features': 'log2'}	265	0.9607843137254902	0.9215686274509803	0.9166666666666666	6.202560133017934e-05	2.5134791767966176e-05	0.01980295085953352
0.06943368911743164	0.0006243387858072916	0.94	0.1	2	log2	50	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 50, u'estimator__max_features': 'log2'}	27	0.9607843137254902	0.9411764705882353	0.9166666666666666	0.0019129904019110017	1.5089382764536164e-05	0.017932334690468538
0.13738163312276205	0.0007666746775309244	0.9333333333333333	0.1	2	log2	100	{u'estimator__learning_rate': 0.1, u'estimator__max_depth': 2, u'estimator__n_estimators': 100, u'estimator__max_features': 'log2'}	265	0.9411764705882353	0.9411764705882353	0.9166666666666666	0.0034173357930282616	1.3850639794601478e-05	0.0114332390095006
