mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.10244290033976237	0.0011363029479980469	0.7760109041344844	1.58589881	{u'estimator__C': 1.58589881}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.007628146268964325	0.00026374361375706523	0.010208110484035944
0.07929205894470215	0.0008792877197265625	0.7760109041344844	1.48639368	{u'estimator__C': 1.48639368}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.007293832649537466	4.457981168883029e-05	0.010208110484035944
0.019843419392903645	0.0006582736968994141	0.7760109041344844	0.34132887	{u'estimator__C': 0.34132887}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.0009988345853576483	1.8570139321562326e-06	0.010208110484035944
0.07824929555257161	0.0008560021718343099	0.7760109041344844	1.4409644	{u'estimator__C': 1.4409644}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.0069163263201940045	5.7135072330481395e-05	0.010208110484035944
0.04288498560587565	0.0006913344065348307	0.7760109041344844	0.66466237	{u'estimator__C': 0.66466237}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.009236250515222104	5.1904600190855596e-05	0.010208110484035944
0.0804913838704427	0.0007900396982828776	0.7760109041344844	1.72708417	{u'estimator__C': 1.72708417}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.0026147254613150452	2.164435710546894e-05	0.010208110484035944
0.09622033437093098	0.0009673436482747396	0.7760109041344844	1.79515564	{u'estimator__C': 1.79515564}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00753395683202824	0.00011492044815910875	0.010208110484035944
0.08705703417460124	0.0008199214935302734	0.7760109041344844	1.88069757	{u'estimator__C': 1.88069757}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00021254534566448162	6.422538075444469e-05	0.010208110484035944
0.07393137613932292	0.0008392333984375	0.7760109041344844	1.44188595	{u'estimator__C': 1.44188595}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.003486232464400967	3.478842168249627e-05	0.010208110484035944
0.07158915201822917	0.0008213520050048828	0.7760109041344844	0.98584188	{u'estimator__C': 0.98584188}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.01740881272238429	1.8331892763844572e-05	0.010208110484035944
0.07284482320149739	0.0008200804392496744	0.7760109041344844	1.35456896	{u'estimator__C': 1.35456896}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.010129255726360552	4.023289484179863e-05	0.010208110484035944
0.037540276845296226	0.0006910165150960287	0.7760109041344844	0.54204598	{u'estimator__C': 0.54204598}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.012530111772538485	0.00011725675760259111	0.010208110484035944
0.009111404418945312	0.0005833307902018229	0.7760109041344844	0.12443842	{u'estimator__C': 0.12443842}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00026580781166536346	3.644001778895467e-05	0.010208110484035944
0.08327674865722656	0.0008563200632731119	0.7760109041344844	1.43780187	{u'estimator__C': 1.43780187}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.010712937296438293	0.00013027945919088406	0.010208110484035944
0.07163596153259277	0.0006940364837646484	0.7760109041344844	1.40978835	{u'estimator__C': 1.40978835}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.0036551424984217666	0.00013057330385433046	0.010208110484035944
0.0703589916229248	0.0008494059244791666	0.7760109041344844	0.99396145	{u'estimator__C': 0.99396145}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00884019035561003	0.00013489370269161719	0.010208110484035944
0.07659641901652019	0.0008110205332438151	0.7760109041344844	1.12750858	{u'estimator__C': 1.12750858}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.015738027753423735	4.866088868831596e-05	0.010208110484035944
0.0677802562713623	0.0007359981536865234	0.7760109041344844	1.0841885	{u'estimator__C': 1.0841885}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.01384840815973806	2.5071388588644526e-05	0.010208110484035944
0.07852959632873535	0.0007540384928385416	0.7760109041344844	1.21606641	{u'estimator__C': 1.21606641}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.010964083349551164	5.860259913830986e-05	0.010208110484035944
0.06784462928771973	0.000721136728922526	0.7760109041344844	1.25979102	{u'estimator__C': 1.25979102}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.011222085595791735	1.4104137771275214e-05	0.010208110484035944
0.010919968287150065	0.0005826950073242188	0.7760109041344844	0.17376831	{u'estimator__C': 0.17376831}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00041509545725062206	1.905659086236086e-05	0.010208110484035944
0.02215743064880371	0.0005762577056884766	0.7760109041344844	0.41592852	{u'estimator__C': 0.41592852}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.000932415061413895	5.01733758847234e-05	0.010208110484035944
0.06209270159403483	0.000785668690999349	0.7760109041344844	1.07370119	{u'estimator__C': 1.07370119}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.013965512973592728	7.159159403780918e-05	0.010208110484035944
0.06992967923482259	0.0008149941762288412	0.7760109041344844	1.44825757	{u'estimator__C': 1.44825757}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.0036767458711386893	3.723827180702647e-05	0.010208110484035944
0.0698086420694987	0.0008683999379475912	0.7760109041344844	1.46292536	{u'estimator__C': 1.46292536}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.004238196194426681	4.4731855219562203e-05	0.010208110484035944
0.030532677968343098	0.0007396539052327474	0.7760109041344844	0.45258543	{u'estimator__C': 0.45258543}	1	0.7615803814713896	0.7833787465940054	0.7830832196452933	0.00950466650548711	6.208941458411638e-05	0.010208110484035944
